Date,Article_ID,Country_Code,Sold_Units
20180719,332,FI,1
20180720,332,FI,2
20180721,332,FI,1
20180722,332,FI,2
20180723,332,FI,1
20180724,332,FI,1
20180725,332,FI,1
20180726,332,FI,1
20180727,332,FI,1
20180728,332,FI,1
20180730,332,FI,1
20180801,332,FI,1
20180803,332,FI,2
20180804,332,FI,1
20180805,332,FI,1
20180806,332,FI,2
20180809,332,FI,2
20180814,332,FI,1
20180815,332,FI,1
20180818,332,FI,1
20180820,332,FI,1
20180822,332,FI,1
20180826,332,FI,1
20180902,332,FI,1
20180906,332,FI,1
20180918,332,FI,2
20180921,332,FI,2
20180923,332,FI,1
20180930,332,FI,1
20181006,332,FI,1
20181009,332,FI,1
20181013,332,FI,2
20181014,332,FI,1
20181019,332,FI,1
20181020,332,FI,1
20181022,332,FI,2
20181024,332,FI,2
20181025,332,FI,2
20181026,332,FI,2
20181027,332,FI,1
20181030,332,FI,1
20181031,332,FI,1
20181102,332,FI,1
20181103,332,FI,3
20181106,332,FI,1
20181107,332,FI,1
20181108,332,FI,1
20181114,332,FI,1
20181117,332,FI,1
20181121,332,FI,1
20181122,332,FI,1
20181123,332,FI,4
20181202,332,FI,1
20181203,332,FI,1
20181206,332,FI,1
20181208,332,FI,2
20181209,332,FI,1
20181210,332,FI,1
20181211,332,FI,1
20181213,332,FI,1
20181214,332,FI,1
20181216,332,FI,1
20181220,332,FI,1
20181223,332,FI,1
20181229,332,FI,2
20190101,332,FI,1
20190102,332,FI,1
20190108,332,FI,3
20190110,332,FI,6
20190112,332,FI,2
20190113,332,FI,1
20190115,332,FI,1
20190116,332,FI,1
20190120,332,FI,3
20190121,332,FI,5
20190124,332,FI,1
20190127,332,FI,3
20190128,332,FI,5
20190130,332,FI,1
20190131,332,FI,1
20190202,332,FI,2
20190203,332,FI,2
20190204,332,FI,1
20190207,332,FI,1
20190209,332,FI,3
20190210,332,FI,3
20190212,332,FI,2
20190213,332,FI,3
20170701,362,FI,1
20170703,362,FI,1
20170706,362,FI,2
20170709,362,FI,1
20170710,362,FI,1
20170711,362,FI,1
20170712,362,FI,1
20170713,362,FI,3
20170714,362,FI,1
20170715,362,FI,1
20170716,362,FI,1
20170717,362,FI,9
20170718,362,FI,6
20170719,362,FI,3
20170720,362,FI,2
20170721,362,FI,1
20170722,362,FI,1
20170723,362,FI,1
20170724,362,FI,1
20170725,362,FI,1
20170726,362,FI,1
20170727,362,FI,4
20170728,362,FI,3
20170729,362,FI,1
20170730,362,FI,3
20170801,362,FI,1
20170802,362,FI,2
20170803,362,FI,1
20170805,362,FI,1
20170806,362,FI,1
20170810,362,FI,2
20170811,362,FI,1
20170812,362,FI,2
20170813,362,FI,1
20170815,362,FI,1
20170816,362,FI,1
20170819,362,FI,1
20170820,362,FI,1
20170821,362,FI,2
20170822,362,FI,1
20170824,362,FI,1
20170825,362,FI,1
20170828,362,FI,3
20170830,362,FI,1
20170901,362,FI,1
20170902,362,FI,1
20170903,362,FI,1
20170920,362,FI,1
20171020,362,FI,1
20171024,362,FI,1
20171115,362,FI,2
20171116,362,FI,2
20171118,362,FI,1
20171122,362,FI,1
20171123,362,FI,1
20171124,362,FI,1
20171126,362,FI,2
20171127,362,FI,1
20171130,362,FI,1
20171202,362,FI,1
20171204,362,FI,2
20171212,362,FI,4
20171213,362,FI,1
20171223,362,FI,1
20171225,362,FI,2
20171226,362,FI,1
20171228,362,FI,1
20171229,362,FI,1
20171230,362,FI,2
20171231,362,FI,2
20180101,362,FI,2
20180102,362,FI,2
20180103,362,FI,1
20180104,362,FI,2
20180106,362,FI,1
20180109,362,FI,1
20180111,362,FI,2
20180116,362,FI,1
20180117,362,FI,1
20180118,362,FI,2
20180122,362,FI,1
20180127,362,FI,1
20180204,362,FI,1
20180206,362,FI,1
20180207,362,FI,1
20180208,362,FI,1
20180209,362,FI,1
20180211,362,FI,4
20180212,362,FI,3
20180213,362,FI,1
20180216,362,FI,1
20180217,362,FI,3
20180218,362,FI,1
20180220,362,FI,2
20180221,362,FI,1
20180222,362,FI,1
20180225,362,FI,1
20180226,362,FI,2
20180301,362,FI,2
20180302,362,FI,1
20180303,362,FI,1
20180306,362,FI,1
20180308,362,FI,1
20180310,362,FI,1
20180311,362,FI,3
20180312,362,FI,2
20180315,362,FI,2
20180316,362,FI,2
20180318,362,FI,1
20180321,362,FI,2
20180322,362,FI,2
20180324,362,FI,1
20180325,362,FI,1
20180326,362,FI,1
20180329,362,FI,1
20180330,362,FI,1
20180402,362,FI,1
20180404,362,FI,3
20180405,362,FI,4
20180407,362,FI,2
20180409,362,FI,1
20180410,362,FI,1
20180411,362,FI,2
20180416,362,FI,1
20180417,362,FI,1
20180418,362,FI,2
20180420,362,FI,1
20180422,362,FI,3
20180425,362,FI,1
20180426,362,FI,1
20180427,362,FI,1
20180429,362,FI,1
20180503,362,FI,2
20180505,362,FI,1
20180506,362,FI,2
20180508,362,FI,1
20180509,362,FI,2
20180510,362,FI,2
20180512,362,FI,1
20180515,362,FI,3
20180517,362,FI,2
20180519,362,FI,1
20180521,362,FI,2
20180523,362,FI,1
20180524,362,FI,1
