Date,Article_ID,Country_Code,Sold_Units
20180703,5984,FI,1
20180707,5984,FI,1
20180710,5984,FI,1
20180711,5984,FI,1
20180725,5984,FI,1
20180727,5984,FI,1
20180729,5984,FI,1
20180731,5984,FI,1
20180803,5984,FI,2
20180804,5984,FI,1
20180807,5984,FI,1
20180809,5984,FI,1
20180810,5984,FI,1
20180815,5984,FI,1
20180822,5984,FI,1
20180825,5984,FI,2
20180829,5984,FI,1
20180831,5984,FI,2
20180902,5984,FI,1
20180905,5984,FI,1
20180906,5984,FI,1
20180913,5984,FI,1
20180917,5984,FI,2
20180919,5984,FI,2
20180920,5984,FI,2
20180921,5984,FI,1
20180924,5984,FI,1
20180926,5984,FI,1
20180927,5984,FI,1
20180928,5984,FI,1
20180929,5984,FI,1
20181002,5984,FI,2
20181003,5984,FI,1
20181004,5984,FI,2
20181007,5984,FI,1
20181010,5984,FI,1
20181011,5984,FI,1
20181015,5984,FI,1
20181016,5984,FI,1
20181023,5984,FI,1
20181025,5984,FI,1
20181028,5984,FI,1
20181029,5984,FI,1
20181102,5984,FI,2
20181104,5984,FI,1
20181106,5984,FI,1
20181108,5984,FI,2
20181109,5984,FI,1
20181111,5984,FI,2
20181113,5984,FI,1
20181114,5984,FI,1
20181115,5984,FI,1
20181117,5984,FI,2
20181118,5984,FI,2
20181119,5984,FI,1
20181120,5984,FI,1
20181121,5984,FI,1
20181122,5984,FI,14
20181123,5984,FI,8
20181126,5984,FI,2
20181129,5984,FI,2
20181130,5984,FI,1
20181208,5984,FI,2
20181209,5984,FI,3
20181212,5984,FI,2
20181213,5984,FI,2
20181214,5984,FI,1
20181216,5984,FI,1
20181219,5984,FI,1
20181220,5984,FI,2
20181222,5984,FI,2
20181225,5984,FI,1
20181226,5984,FI,1
20181227,5984,FI,2
20181228,5984,FI,1
20181229,5984,FI,1
20181231,5984,FI,1
20190101,5984,FI,2
20190102,5984,FI,2
20190104,5984,FI,2
20190109,5984,FI,2
20190111,5984,FI,1
20190113,5984,FI,4
20190114,5984,FI,1
20190115,5984,FI,1
20190117,5984,FI,1
20190118,5984,FI,2
20190120,5984,FI,2
20190121,5984,FI,2
20190122,5984,FI,2
20190125,5984,FI,1
20190126,5984,FI,1
20190127,5984,FI,1
20190128,5984,FI,1
20190203,5984,FI,1
20190204,5984,FI,1
20190213,5984,FI,1
20170628,362,FR,1
20170704,362,FR,1
20170710,362,FR,1
20170711,362,FR,2
20170713,362,FR,2
20170714,362,FR,2
20170715,362,FR,2
20170716,362,FR,1
20170717,362,FR,2
20170719,362,FR,1
20170720,362,FR,2
20170721,362,FR,1
20170724,362,FR,2
20170725,362,FR,2
20170727,362,FR,1
20170728,362,FR,2
20170729,362,FR,1
20170730,362,FR,4
20170805,362,FR,2
20170807,362,FR,1
20170808,362,FR,1
20170810,362,FR,1
20170813,362,FR,2
20170814,362,FR,2
20170816,362,FR,1
20170818,362,FR,1
20170819,362,FR,1
20170823,362,FR,2
20170824,362,FR,1
20170829,362,FR,1
20170830,362,FR,1
20170831,362,FR,3
20170901,362,FR,1
20170903,362,FR,2
20170907,362,FR,3
20170908,362,FR,1
20170909,362,FR,1
20170910,362,FR,3
20170912,362,FR,2
20170913,362,FR,2
20170916,362,FR,1
20170918,362,FR,2
20170921,362,FR,1
20170922,362,FR,1
20170926,362,FR,1
20171002,362,FR,1
