Date,Article_ID,Country_Code,Sold_Units
20181223,3448,SE,1
20181225,3448,SE,5
20181226,3448,SE,3
20181227,3448,SE,2
20181228,3448,SE,2
20181231,3448,SE,1
20190101,3448,SE,2
20190102,3448,SE,2
20190103,3448,SE,5
20190104,3448,SE,1
20190105,3448,SE,1
20190106,3448,SE,2
20190107,3448,SE,2
20190108,3448,SE,1
20190109,3448,SE,1
20190110,3448,SE,4
20190112,3448,SE,1
20190113,3448,SE,1
20190114,3448,SE,2
20190115,3448,SE,1
20190116,3448,SE,1
20190119,3448,SE,3
20190120,3448,SE,4
20190121,3448,SE,1
20190123,3448,SE,5
20190124,3448,SE,2
20190125,3448,SE,1
20190126,3448,SE,2
20190127,3448,SE,5
20190129,3448,SE,3
20190130,3448,SE,8
20190131,3448,SE,2
20190201,3448,SE,1
20190202,3448,SE,4
20190203,3448,SE,3
20190204,3448,SE,5
20190205,3448,SE,1
20190206,3448,SE,5
20190207,3448,SE,2
20190208,3448,SE,4
20190209,3448,SE,3
20190210,3448,SE,6
20190211,3448,SE,1
20180111,4139,SE,1
20180114,4139,SE,1
20180115,4139,SE,1
20180117,4139,SE,3
20180118,4139,SE,1
20180120,4139,SE,1
20180125,4139,SE,1
20180128,4139,SE,6
20180129,4139,SE,1
20180210,4139,SE,5
20180211,4139,SE,4
20180213,4139,SE,1
20180214,4139,SE,1
20180215,4139,SE,1
20180216,4139,SE,2
20180217,4139,SE,1
20180218,4139,SE,3
20180219,4139,SE,4
20180222,4139,SE,1
20180223,4139,SE,1
20180224,4139,SE,3
20180225,4139,SE,1
20180226,4139,SE,1
20180227,4139,SE,2
20180303,4139,SE,1
20180304,4139,SE,1
20180305,4139,SE,1
20180306,4139,SE,1
20180307,4139,SE,1
20180309,4139,SE,1
20180310,4139,SE,1
20180311,4139,SE,1
20180326,4139,SE,3
20180327,4139,SE,1
20180328,4139,SE,1
20180401,4139,SE,3
20180407,4139,SE,1
20180409,4139,SE,1
20180412,4139,SE,1
20180413,4139,SE,5
20180414,4139,SE,2
20180416,4139,SE,2
20180421,4139,SE,1
20180422,4139,SE,4
20180424,4139,SE,2
20180425,4139,SE,1
20180427,4139,SE,2
20180429,4139,SE,1
20180501,4139,SE,1
20180502,4139,SE,3
20180503,4139,SE,1
20180505,4139,SE,1
20180506,4139,SE,2
20180507,4139,SE,1
20180509,4139,SE,1
20180510,4139,SE,1
20180512,4139,SE,1
20180513,4139,SE,2
20180514,4139,SE,1
20180515,4139,SE,1
20180516,4139,SE,3
20180518,4139,SE,4
20180519,4139,SE,2
20180521,4139,SE,2
20180522,4139,SE,2
20180523,4139,SE,2
20180524,4139,SE,1
20180525,4139,SE,1
20180526,4139,SE,2
20180527,4139,SE,1
20180529,4139,SE,3
20180530,4139,SE,1
20180531,4139,SE,1
20180601,4139,SE,1
20180604,4139,SE,5
20180606,4139,SE,2
20180607,4139,SE,4
20180608,4139,SE,4
20180609,4139,SE,5
20180610,4139,SE,7
20180611,4139,SE,7
20180612,4139,SE,3
20180613,4139,SE,6
20180614,4139,SE,3
20180615,4139,SE,2
20180616,4139,SE,2
20180617,4139,SE,6
20180618,4139,SE,5
20180619,4139,SE,2
20180620,4139,SE,1
20180622,4139,SE,1
20180624,4139,SE,2
20180625,4139,SE,2
20180626,4139,SE,4
20180629,4139,SE,4
20180630,4139,SE,3
20180701,4139,SE,2
20180702,4139,SE,5
20180704,4139,SE,3
20180705,4139,SE,4
20180706,4139,SE,1
20180707,4139,SE,2
20180708,4139,SE,8
20180709,4139,SE,9
20180710,4139,SE,5
20180711,4139,SE,5
20180712,4139,SE,1
20180713,4139,SE,2
20180714,4139,SE,5
20180715,4139,SE,9
20180716,4139,SE,7
20180717,4139,SE,2
20180718,4139,SE,6
20180719,4139,SE,3
20180721,4139,SE,1
20180722,4139,SE,3
20180723,4139,SE,3
20180724,4139,SE,5
20180729,4139,SE,3
20180730,4139,SE,2
20180731,4139,SE,2
20180801,4139,SE,1
20180802,4139,SE,1
20180803,4139,SE,2
20180804,4139,SE,1
20180806,4139,SE,3
20180808,4139,SE,3
20180809,4139,SE,2
20180811,4139,SE,2
20180814,4139,SE,2
20180815,4139,SE,2
20180816,4139,SE,3
20180817,4139,SE,1
20180818,4139,SE,1
20180819,4139,SE,2
20180820,4139,SE,1
20180821,4139,SE,1
20180822,4139,SE,3
20180823,4139,SE,1
20180824,4139,SE,1
20180826,4139,SE,2
20180827,4139,SE,1
20180828,4139,SE,1
20180830,4139,SE,1
20180902,4139,SE,2
20180904,4139,SE,1
20180907,4139,SE,1
20180909,4139,SE,2
20180910,4139,SE,4
20180911,4139,SE,3
20180912,4139,SE,1
20180913,4139,SE,3
20180915,4139,SE,1
20180916,4139,SE,2
20180917,4139,SE,1
20180921,4139,SE,1
20180922,4139,SE,2
20180923,4139,SE,1
20180926,4139,SE,2
20180928,4139,SE,1
20181001,4139,SE,1
20181004,4139,SE,1
20181006,4139,SE,2
20181007,4139,SE,5
20181010,4139,SE,4
20181011,4139,SE,1
20181013,4139,SE,2
20181014,4139,SE,2
