Date,Article_ID,Country_Code,Sold_Units
20170105,1516,FR,1
20170110,1516,FR,1
20170111,1516,FR,3
20170113,1516,FR,1
20170114,1516,FR,2
20170115,1516,FR,2
20170116,1516,FR,1
20170119,1516,FR,1
20170120,1516,FR,1
20170125,1516,FR,1
20170126,1516,FR,2
20170127,1516,FR,1
20170204,1516,FR,2
20170206,1516,FR,2
20170209,1516,FR,2
20170212,1516,FR,1
20170214,1516,FR,1
20170215,1516,FR,2
20170218,1516,FR,1
20170219,1516,FR,1
20170220,1516,FR,2
20170221,1516,FR,3
20170222,1516,FR,1
20170223,1516,FR,1
20170302,1516,FR,3
20170303,1516,FR,4
20170304,1516,FR,2
20170305,1516,FR,1
20170323,1516,FR,1
20170401,1516,FR,1
20170406,1516,FR,1
20170412,1516,FR,2
20170420,1516,FR,1
20170426,1516,FR,1
20170427,1516,FR,1
20170501,1516,FR,1
20170611,1516,FR,1
20170808,1516,FR,1
20170813,1516,FR,1
20170814,1516,FR,1
20170903,1516,FR,2
20170904,1516,FR,1
20170905,1516,FR,1
20170907,1516,FR,1
20170908,1516,FR,1
20170911,1516,FR,2
20170912,1516,FR,1
20170913,1516,FR,1
20170916,1516,FR,3
20170918,1516,FR,3
20170920,1516,FR,1
20170922,1516,FR,1
20170928,1516,FR,1
20170930,1516,FR,1
20171001,1516,FR,2
20171002,1516,FR,1
20171004,1516,FR,2
20171005,1516,FR,4
20171006,1516,FR,1
20171008,1516,FR,2
20171009,1516,FR,4
20171015,1516,FR,1
20171018,1516,FR,1
20171021,1516,FR,1
20171023,1516,FR,1
20171026,1516,FR,1
20171103,1516,FR,2
20171109,1516,FR,2
20171117,1516,FR,1
20171119,1516,FR,1
20171120,1516,FR,3
20171124,1516,FR,6
20171130,1516,FR,1
20171201,1516,FR,3
20171204,1516,FR,1
20171210,1516,FR,1
20171212,1516,FR,1
20171217,1516,FR,3
20171218,1516,FR,3
20180105,1516,FR,1
20180113,1516,FR,4
20180114,1516,FR,2
20180115,1516,FR,1
20180117,1516,FR,4
20180120,1516,FR,3
20180121,1516,FR,4
20180123,1516,FR,1
20180124,1516,FR,2
20180125,1516,FR,2
20180126,1516,FR,1
20180127,1516,FR,4
20180128,1516,FR,4
20180129,1516,FR,2
20180130,1516,FR,2
20180201,1516,FR,1
20180202,1516,FR,1
20180203,1516,FR,2
20180204,1516,FR,4
