Date,Article_ID,Country_Code,Sold_Units
20180922,362,FR,1
20180927,362,FR,1
20180929,362,FR,2
20180930,362,FR,2
20181001,362,FR,1
20181002,362,FR,3
20181003,362,FR,1
20181006,362,FR,2
20181007,362,FR,1
20181008,362,FR,2
20181010,362,FR,2
20181011,362,FR,1
20181014,362,FR,1
20181017,362,FR,1
20181019,362,FR,2
20181020,362,FR,3
20181021,362,FR,1
20181022,362,FR,1
20181025,362,FR,1
20181028,362,FR,1
20181029,362,FR,1
20181031,362,FR,1
20181102,362,FR,2
20181103,362,FR,1
20181104,362,FR,1
20181105,362,FR,2
20181106,362,FR,1
20181109,362,FR,2
20181112,362,FR,1
20181113,362,FR,1
20181114,362,FR,1
20181116,362,FR,1
20181120,362,FR,1
20181122,362,FR,1
20181123,362,FR,4
20181124,362,FR,3
20181125,362,FR,1
20181126,362,FR,2
20181128,362,FR,1
20181201,362,FR,1
20181202,362,FR,1
20181203,362,FR,3
20181204,362,FR,2
20181205,362,FR,2
20181206,362,FR,2
20181207,362,FR,3
20181208,362,FR,2
20181209,362,FR,9
20181210,362,FR,4
20181211,362,FR,1
20181212,362,FR,3
20181213,362,FR,4
20181214,362,FR,5
20181215,362,FR,6
20181216,362,FR,6
20181217,362,FR,6
20181218,362,FR,2
20181219,362,FR,5
20181220,362,FR,3
20181221,362,FR,1
20181222,362,FR,1
20181223,362,FR,1
20181224,362,FR,1
20181226,362,FR,1
20181227,362,FR,4
20181228,362,FR,2
20181229,362,FR,3
20181230,362,FR,2
20190102,362,FR,1
20190103,362,FR,1
20190104,362,FR,1
20190105,362,FR,1
20190107,362,FR,1
20190108,362,FR,1
20190109,362,FR,1
20190110,362,FR,2
20190111,362,FR,3
20190112,362,FR,2
20190113,362,FR,2
20190115,362,FR,1
20190119,362,FR,2
20190120,362,FR,2
20190121,362,FR,1
20190122,362,FR,1
20190123,362,FR,3
20190124,362,FR,1
20190126,362,FR,2
20190127,362,FR,3
20190131,362,FR,1
20190201,362,FR,2
20190202,362,FR,3
20190203,362,FR,6
20190204,362,FR,2
20190205,362,FR,2
20190207,362,FR,6
20190209,362,FR,3
20190210,362,FR,3
20190211,362,FR,3
20190212,362,FR,1
20190213,362,FR,7
20170721,1132,FR,1
20170726,1132,FR,1
20170730,1132,FR,1
20170803,1132,FR,1
20170809,1132,FR,1
20170810,1132,FR,1
20170812,1132,FR,1
20170818,1132,FR,3
20170819,1132,FR,1
20170821,1132,FR,1
20170824,1132,FR,1
20170826,1132,FR,1
20170830,1132,FR,1
20170902,1132,FR,1
20170906,1132,FR,1
20170909,1132,FR,1
20170910,1132,FR,1
20170911,1132,FR,1
20170913,1132,FR,1
20170921,1132,FR,2
20170922,1132,FR,1
20170923,1132,FR,4
20170924,1132,FR,4
20170925,1132,FR,2
20170926,1132,FR,2
20170927,1132,FR,1
20170930,1132,FR,4
20171001,1132,FR,1
20171007,1132,FR,1
20171009,1132,FR,2
20171011,1132,FR,3
20171013,1132,FR,5
20171014,1132,FR,2
20171015,1132,FR,3
20171017,1132,FR,3
20171018,1132,FR,1
20171019,1132,FR,1
20171020,1132,FR,1
20171021,1132,FR,2
20171022,1132,FR,2
20171024,1132,FR,2
20171025,1132,FR,1
20171026,1132,FR,1
20171028,1132,FR,1
20171030,1132,FR,1
20171101,1132,FR,2
20171103,1132,FR,2
20171104,1132,FR,4
20171105,1132,FR,4
20171107,1132,FR,1
20171110,1132,FR,4
20171113,1132,FR,1
20171114,1132,FR,2
20171117,1132,FR,3
20171118,1132,FR,3
