car,price,body,mileage,engV,engType,registration,year,model,drive
Renault,7700,van,125,1.5,Diesel,yes,2012,Kangoo ãðóç.,front
Honda,9500,hatch,127,2,Petrol,yes,2008,Civic,front
Volkswagen,1400,other,212,1.8,Gas,no,1999,Golf IV,front
Mazda,8000,sedan,175,1.6,Gas,yes,2006,3,front
Daewoo,6000,hatch,11,1.5,Gas,yes,2013,Lanos,front
Volkswagen,6000,vagon,284,1.9,Other,yes,2001,Golf IV,front
Volkswagen,9300,sedan,148,2,Petrol,yes,2006,Passat B6,front
Opel,5500,van,298,NA,Diesel,yes,2005,Combo ïàññ.,front
Ford,11800,hatch,45,1.6,Petrol,yes,2013,Focus,front
Citroen,7200,van,185,1.6,Diesel,yes,2012,Berlingo ãðóç.,front
Renault,7245,sedan,87,1.4,Petrol,yes,2008,Megane,
Audi,6500,sedan,365,4.2,Gas,yes,1995,A8,full
Skoda,10000,sedan,184,1.9,Diesel,yes,2008,Octavia Tour,front
Mazda,20000,sedan,24,1.5,Petrol,yes,2014,3,front
Skoda,6200,sedan,188,1.6,Petrol,yes,2005,Octavia Tour,front
SsangYong,12500,crossover,133,2.7,Diesel,yes,2009,Rexton II,full
Mercedes-Benz,15800,other,264,2.2,Other,yes,2009,Vito ïàññ.,rear
Volkswagen,10800,sedan,63,20,Petrol,yes,2007,Passat B6,front
Mercedes-Benz,8500,sedan,500,3.2,Diesel,yes,2000,E-Class,rear
BMW,6800,sedan,4,2.8,Gas,yes,1995,528,rear
Skoda,10900,sedan,167,1.2,Petrol,yes,2011,Octavia A5,front
Subaru,12803,crossover,150,NA,Gas,yes,2006,Tribeca,full
Daewoo,5200,hatch,58,1.5,Petrol,yes,2013,Lanos,front
Mercedes-Benz,26000,other,22,1.8,Petrol,yes,2014,C-Class,rear
Ford,6999,hatch,91,1.4,Petrol,yes,2007,Fusion,front
Aston Martin,125000,sedan,18,6,Petrol,yes,2012,Rapide,rear
Skoda,7400,vagon,132,1.8,Petrol,yes,2006,Octavia Tour,full
Toyota,9999,sedan,225,3,Gas,yes,2004,Camry,front
BMW,6300,sedan,330,2.5,Petrol,yes,1999,525,rear
Opel,7600,van,239,2,Diesel,yes,2007,Vivaro ãðóç.,front
Hyundai,5400,hatch,158,1.4,Petrol,yes,2005,Getz,front
Ford,8500,sedan,100,2,Diesel,yes,2003,Mondeo,front
Renault,10500,vagon,250,1.5,Diesel,yes,2011,Megane,front
Opel,5700,sedan,135,14,Petrol,yes,2005,Astra G,front
Citroen,9950,van,196,99.99,Diesel,yes,2008,Jumpy ïàññ.,front
Skoda,7000,hatch,300,1.6,Petrol,yes,2007,Octavia Tour,front
Chevrolet,6400,sedan,172,1.8,Gas,yes,2008,Lacetti,front
Peugeot,6928.35,hatch,68,1,Petrol,yes,2012,107,front
ËUAZ,0,other,10,1.5,Petrol,yes,1991,969 Âîëûíü,full
Mercedes-Benz,15500,van,75,2,Diesel,yes,2011,Vito ãðóç.,rear
VAZ,0,crossover,263,1.6,Petrol,yes,1989,2121,full
Daewoo,4700,sedan,160,1.5,Gas,yes,2008,Lanos,front
Skoda,9200,sedan,136,1.9,Diesel,yes,2008,Octavia Tour,front
VAZ,8000,crossover,40,1.7,Petrol,yes,2010,2121,full
Honda,11400,sedan,128,2,Petrol,yes,2007,Accord,front
Mitsubishi,8600,sedan,145,2,Petrol,yes,2009,Lancer X,front
Volkswagen,13708.5,hatch,51,1.4,Petrol,yes,2014,Polo,front
Toyota,39900,crossover,94,4,Gas,yes,2010,Land Cruiser Prado,full
Daewoo,5000,sedan,37,1.5,Petrol,yes,2009,Lanos,
Opel,3700,sedan,355,1.6,Other,yes,1996,Vectra B,front
Opel,2100,vagon,111,1.4,Gas,yes,1988,Kadett,front
Daewoo,2450,sedan,180,1.5,Petrol,yes,2005,Nexia,front
Mazda,12000,crossover,130,NA,Other,yes,2008,CX-7,
Volkswagen,12500,sedan,177,NA,Petrol,yes,2008,Passat B6,front
Renault,2400,hatch,1,2,Petrol,no,2002,Laguna,front
Honda,9000,sedan,113,1.8,Gas,yes,2008,Civic,front
Citroen,3400,van,299,1.6,Diesel,yes,2007,Berlingo ãðóç.,front
Chery,2800,hatch,76,1.1,Petrol,yes,2007,QQ,front
Peugeot,9800,vagon,170,1.6,Diesel,yes,2011,308,front
Mitsubishi,7900,sedan,238,2,Gas,yes,2008,Lancer X,front
Honda,30500,sedan,24,2.4,Petrol,yes,2015,Accord,front
Ford,17000,crossover,60,2.5,Petrol,yes,2011,Kuga,full
Opel,8700,van,197,1.9,Diesel,yes,2006,Vivaro ïàññ.,front
Toyota,28000,crossover,95,3.5,Gas,yes,2011,Highlander,full
Volkswagen,12500,sedan,128,2,Petrol,yes,2007,Passat B6,front
Volkswagen,12000,sedan,152,1.8,Petrol,yes,2008,Passat B6,front
Mitsubishi,6700,sedan,193,1.6,Petrol,yes,2005,Lancer,front
Opel,11600,sedan,64,1.7,Diesel,yes,2013,Astra H,front
Subaru,17000,vagon,67,2.5,Petrol,yes,2010,Outback,full
Mazda,26300,sedan,16,2.5,Petrol,yes,2013,6,front
Kia,10900,crossover,131,2,Gas,yes,2008,Sportage,full
Volkswagen,13972.0737,sedan,0,1.6,Petrol,yes,2016,Polo,front
Volkswagen,28793.037,van,0,1.6,Diesel,yes,2016,Caddy ïàññ.,front
Honda,13600,sedan,130,2.4,Petrol,yes,2008,Accord,front
Lexus,20000,crossover,135,3.5,Petrol,yes,2008,RX 350,full
BMW,4700,sedan,390,2.5,Petrol,yes,1991,525,rear
BMW,37500,other,45,2,Petrol,yes,2013,520,rear
Volkswagen,13995,van,147,1.6,Diesel,yes,2013,Touran,front
Peugeot,7000,vagon,191,1.8,Gas,yes,2006,407,front
Mercedes-Benz,25700,crossover,130,4.7,Gas,yes,2008,GL 450,full
Toyota,18900,crossover,90,2,Petrol,yes,2010,Rav 4,full
Hyundai,7600,sedan,28,1.4,Petrol,yes,2008,Accent,front
Volkswagen,14400,van,237,2,Diesel,yes,2010,T5 (Transporter) ïàññ.,front
Toyota,14500,sedan,147,2.4,Gas,yes,2006,Camry,front
VAZ,2350,vagon,130,1.5,Gas,yes,2006,2104,rear
VAZ,6300,crossover,48,1.7,Petrol,yes,2011,2121,full
Peugeot,6000,sedan,240,1.8,Petrol,yes,2005,407,front
Opel,2200,sedan,200,2,Gas,yes,1992,Vectra A,front
BMW,6500,vagon,377,2,Gas,yes,1998,520,rear
SsangYong,16500,crossover,56,2,Diesel,yes,2013,Kyron,full
Hyundai,17600,crossover,83,2,Petrol,yes,2011,IX35,full
Kia,8200,hatch,41,1.4,Gas,yes,2008,Ceed,front
Mitsubishi,6150,sedan,175,1.6,Petrol,yes,2007,Lancer,front
Land Rover,17000,crossover,188,2.2,Diesel,yes,2007,Freelander,full
BMW,3900,sedan,340,2.5,Diesel,no,2000,525,rear
Peugeot,5800,vagon,86,2,Diesel,yes,2003,Partner ïàññ.,front
Volkswagen,30900,sedan,30,2,Diesel,yes,2014,Passat B7,front
Renault,9700,vagon,114,1.5,Diesel,yes,2012,Kangoo ïàññ.,front
Lexus,19500,sedan,146,3.5,Petrol,yes,2007,GS 350,full
Chevrolet,15000,sedan,75,1.8,Gas,yes,2014,Cruze,front
Renault,8200,vagon,192,1.5,Diesel,yes,2010,Logan,front
Honda,13000,crossover,122,2.4,Gas,yes,2007,CR-V,full
BMW,35500,sedan,235,3,Diesel,yes,2010,730,rear
Hyundai,17500,crossover,138,2.2,Diesel,yes,2010,Santa FE,front
Ford,13266,hatch,19,NA,Other,yes,2013,Focus Electric,front
Nissan,10500,crossover,270,3,Diesel,yes,2001,Patrol,full
Geely,5200,sedan,41,1.5,Petrol,yes,2012,MK,front
Mercedes-Benz,4300,sedan,280,1.8,Petrol,yes,1993,C-Class,rear
Volkswagen,10999,other,240,2.5,Diesel,yes,2005,LT ïàññ.,rear
Skoda,13000,sedan,129,1.8,Petrol,yes,2010,Octavia A5,front
Ford,11737,other,62,NA,Other,yes,2012,Focus Electric,
Lexus,13800,sedan,198,3,Petrol,yes,2005,GS 300,rear
Daewoo,5555,other,16,1.5,Petrol,yes,2010,Nexia,front
Daewoo,3100,hatch,105,0.8,Petrol,yes,2008,Matiz,front
Mercedes-Benz,154999,crossover,0,4.6,Petrol,yes,2016,GLS 500,full
Mercedes-Benz,0,sedan,20,3,Diesel,yes,2015,S 350,full
BMW,7900,sedan,260,3.5,Petrol,yes,1997,535,rear
Renault,9400,van,270,2,Diesel,yes,2007,Trafic ïàññ.,front
Opel,6750,van,94,1.3,Diesel,yes,2012,Combo ãðóç.,
VAZ,2800,sedan,2,1.2,Petrol,yes,1971,2101,rear
Hyundai,36000,crossover,70,2.2,Diesel,yes,2013,Santa FE,full
Nissan,9999,other,102,1.5,Diesel,yes,2011,Note,front
Toyota,22700,crossover,128,4,Gas,yes,2007,Land Cruiser Prado,full
Kia,7500,hatch,9,1.4,Petrol,yes,2008,Rio,front
Renault,4700,hatch,124,1.5,Diesel,yes,2003,Kangoo ïàññ.,front
Nissan,10999,hatch,64,1.6,Petrol,yes,2012,TIIDA,front
Opel,4399,hatch,177,1,Petrol,yes,2002,Corsa,front
Ford,8500,hatch,52,1.4,Petrol,yes,2010,Fusion,front
VAZ,1420,sedan,450,99.99,Petrol,yes,1998,2107,rear
Fiat,0,van,124,1.3,Diesel,yes,2013,Fiorino ãðóç.,front
Kia,9300,sedan,132,2.7,Gas,yes,2007,Magentis,front
VAZ,3000,sedan,130,1.5,Petrol,yes,2003,21099,front
Honda,18900,crossover,125,2.4,Gas,yes,2009,CR-V,full
VAZ,3000,hatch,125,1.5,Petrol,yes,2003,2112,front
Ford,3200,van,320,2.5,Diesel,yes,1995,Transit ãðóç.,rear
Audi,25000,crossover,112,3.2,Petrol,yes,2010,Q5,full
Land Rover,153000,crossover,15,4.4,Diesel,yes,2016,Range Rover,full
Audi,27500,crossover,147,3,Diesel,yes,2008,Q7,full
Renault,4500,sedan,305,1.5,Diesel,yes,2004,Megane,front
Mercedes-Benz,25500,crossover,77,3.5,Petrol,yes,2008,ML 350,full
Lexus,27800,crossover,107,4.7,Petrol,yes,2008,GX,full
Renault,4400,other,220,1.5,Diesel,yes,2004,Kangoo ïàññ.,front
Chevrolet,6650,sedan,127,1.8,Gas,yes,2006,Lacetti,front
Infiniti,26000,crossover,92,3.5,Petrol,yes,2009,FX 35,full
Mercedes-Benz,0,crossover,1,3,Diesel,yes,2016,GL 350,full
Volkswagen,0,van,160,2,Diesel,yes,2011,T6 (Transporter) ãðóç,front
VAZ,1150,sedan,1,1.3,Petrol,yes,1989,2107,rear
Skoda,5999,hatch,98,1.2,Gas,yes,2007,Fabia,front
Toyota,8000,sedan,176,3,Petrol,yes,2002,Camry,front
Mazda,11300,crossover,56,2.3,Petrol,yes,2008,CX-7,full
Mercedes-Benz,9400,van,250,2.2,Diesel,yes,2005,Vito ïàññ.,rear
BMW,9999,sedan,200,1.8,Petrol,yes,2004,318,rear
Mercedes-Benz,7700,sedan,199,5,Petrol,yes,1996,S 500,rear
VAZ,3000,hatch,152,1.5,Petrol,yes,2005,2114,front
VAZ,2700,sedan,178,1.6,Petrol,yes,2007,21099,front
Mercedes-Benz,14500,van,300,2.2,Diesel,yes,2005,Sprinter 313 ïàññ.,rear
Volkswagen,37900,crossover,73,3,Diesel,yes,2012,Touareg,full
Volkswagen,11000,vagon,127,1.6,Diesel,yes,2012,Golf VI,front
Volkswagen,4600,other,290,1.9,Diesel,yes,1995,T4 (Transporter) ãðóç,front
Volkswagen,51900,crossover,30,3,Diesel,yes,2015,Touareg,full
Infiniti,14900,crossover,190,3.5,Gas,yes,2005,FX 35,full
Mazda,15999,crossover,78,3.7,Petrol,yes,2009,CX-9,full
Opel,4000,sedan,254,1.6,Petrol,yes,1997,Vectra B,front
ZAZ,4600,hatch,79,1.5,Petrol,yes,2011,Forza,front
Kia,8300,sedan,176,2,Petrol,yes,2008,Magentis,front
Opel,14300,sedan,83,1.8,Gas,yes,2010,Insignia,front
Porsche,45500,sedan,80,3.6,Petrol,yes,2011,Panamera,full
Mercedes-Benz,4100,crossover,1,3.5,Petrol,yes,2007,ML 350,full
Mazda,8250,sedan,190,2,Petrol,yes,2006,6,front
Mitsubishi,15000,crossover,295,2.8,Diesel,yes,2004,Pajero Wagon,full
VAZ,2800,sedan,120,1.5,Gas,yes,2001,2110,front
Hyundai,21900,crossover,48,2.2,Diesel,yes,2012,Santa FE,full
Ford,6900,van,215,2,Diesel,yes,2005,Transit ïàññ.,front
BMW,4600,sedan,280,3,Other,no,1999,730,rear
Ford,9400,van,187,2.2,Other,yes,2010,Transit ãðóç.,
Opel,1900,sedan,120,NA,Petrol,yes,1987,Kadett,
Toyota,2600,sedan,218,2.2,Petrol,yes,1994,Camry,front
Mercedes-Benz,10900,sedan,360,5,Gas,yes,2001,S 500,rear
Suzuki,8950,sedan,31,1.6,Petrol,yes,2009,SX4,front
Peugeot,19080.75,crossover,0,1.2,Petrol,yes,2016,2008,front
VAZ,3500,sedan,90,1.6,Petrol,yes,2008,21099,front
Renault,4900,van,150,2,Diesel,yes,2007,Trafic ïàññ.,front
Mazda,7150,sedan,167,1.6,Petrol,yes,2006,3,front
Hyundai,13200,sedan,50,1.6,Other,yes,2011,Elantra,front
Ford,8800,hatch,16,1.25,Petrol,yes,2014,Fiesta,
VAZ,2450,sedan,184,1.5,Petrol,yes,2000,2110,front
Audi,11000,other,120,1.8,Petrol,yes,2000,TT,front
Opel,4250,sedan,265,2,Gas,yes,1999,Vectra B,front
VAZ,2600,sedan,199,1.5,Gas,yes,2000,2110,front
BMW,4500,sedan,307,2.5,Petrol,yes,1994,525,rear
Nissan,15800,crossover,42,1.6,Petrol,yes,2013,Juke,front
Toyota,10500,hatch,17,1,Petrol,yes,2016,Yaris,front
Nissan,13500,crossover,52,2,Petrol,yes,2012,Qashqai,full
Volkswagen,10950,van,177,2,Diesel,yes,2011,Caddy ãðóç.,front
BMW,28700,sedan,160,3,Petrol,yes,2011,528,rear
Kia,9500,sedan,58,1.6,Petrol,yes,2013,Cerato,front
Audi,28950,crossover,60,2,Petrol,yes,2012,Q5,full
Hyundai,5700,hatch,102,1.4,Gas,yes,2005,Getz,front
Kia,4700,sedan,190,2,Petrol,yes,2002,Magentis,front
VAZ,1500,hatch,77,1.3,Gas,yes,1991,2108,front
Mercedes-Benz,1850,sedan,281,2,Diesel,yes,1985,190,rear
Volkswagen,4950,vagon,290,1.8,Petrol,yes,1996,Passat B4,front
VAZ,3200,sedan,160,1.6,Petrol,yes,2007,2110,front
Fiat,5999,other,250,1.6,Diesel,yes,2007,Scudo ïàññ.,front
VAZ,1299,vagon,1,1.5,Other,yes,2002,2104,
BMW,3700,sedan,231,2.5,Petrol,yes,1990,525,rear
VAZ,1950,sedan,92,1.5,Gas,yes,1990,2107,rear
VAZ,2000,sedan,314,1.5,Petrol,yes,2001,2110,front
Hyundai,7700,sedan,107,1.6,Petrol,yes,2008,Elantra,front
Opel,9100,sedan,147,11.5,Petrol,yes,2008,Vectra C,front
Ford,3300,vagon,300,1.8,Diesel,yes,1996,Escort,front
Peugeot,0,van,56,1.6,Petrol,yes,2011,Partner ãðóç.,front
MINI,9200,hatch,140,1.6,Petrol,yes,2005,Cooper,front
Kia,21800,crossover,92,2.2,Diesel,yes,2011,Sorento,full
VAZ,460,sedan,1,NA,Petrol,yes,1981,2101,rear
Ford,1350,vagon,111,2,Other,yes,1989,Sierra,rear
SsangYong,13300,crossover,88,2.7,Diesel,yes,2011,Kyron,full
VAZ,4650,sedan,92,1.6,Petrol,yes,2011,2170,front
Chevrolet,6900,sedan,90,1.8,Gas,yes,2006,Lacetti,front
Fiat,6200,van,150,1.3,Diesel,yes,2012,Fiorino ãðóç.,front
Daewoo,2850,sedan,260,1.5,Petrol,yes,2007,Nexia,front
Volkswagen,3600,vagon,470,1.8,Petrol,yes,1994,Passat B4,front
VAZ,4000,sedan,145,NA,Other,yes,2007,2110,
Renault,6000,vagon,225,1.5,Diesel,yes,2004,Megane,front
Renault,6500,sedan,170,1.6,Petrol,yes,2004,Megane,front
Chevrolet,5500,sedan,200,1.8,Gas,yes,2006,Lacetti,front
BMW,2990,other,203,2,Petrol,no,2001,318,rear
BMW,1550,sedan,300,NA,Gas,no,1994,316,rear
Mercedes-Benz,2650,sedan,470,2,Gas,yes,1985,190,rear
VAZ,1100,crossover,100,1.6,Petrol,yes,1992,2121,full
Opel,2900,sedan,289,1.6,Petrol,yes,1992,Vectra B,front
Infiniti,16300,crossover,146,3.5,Petrol,yes,2006,FX 35,full
Hyundai,17000,crossover,54,2,Petrol,yes,2010,IX35,full
Chevrolet,7000,sedan,80,1.8,Petrol,yes,2008,Lacetti,front
Opel,3800,sedan,332,2,Gas,yes,1997,Omega,rear
VAZ,3200,sedan,188,1.5,Petrol,yes,2004,2110,front
Mercedes-Benz,7450,sedan,300,2,Gas,yes,2000,C-Class,rear
Fiat,7200,other,117,1.3,Diesel,yes,2011,Doblo ãðóç.,front
Mitsubishi,9900,sedan,98,2,Petrol,yes,2009,Lancer X,front
Jeep,53000,crossover,33,3,Diesel,yes,2015,Grand Cherokee,full
VAZ,2800,hatch,140,NA,Gas,yes,2002,21093,front
Fiat,13999,other,120,1.6,Diesel,yes,2012,Doblo ïàññ.,front
Opel,4500,van,409,1.3,Diesel,yes,2005,Combo ïàññ.,front
Daewoo,3100,sedan,169,1.5,Petrol,yes,2008,Lanos,front
Audi,2600,vagon,253,1.8,Gas,no,1997,A4,full
Volkswagen,9400,van,124,2,Gas,yes,2008,Caddy ïàññ.,front
Volkswagen,9600,other,128,1.9,Diesel,yes,2010,Caddy ïàññ.,front
Volkswagen,7500,other,360,2.5,Diesel,yes,2001,T4 (Transporter) ïàññ.,front
Renault,10500,vagon,233,1.5,Diesel,yes,2009,Laguna,front
Opel,7300,sedan,145,2.2,Petrol,yes,2003,Vectra C,front
Renault,11900,other,173,2,Diesel,yes,2012,Trafic ãðóç.,front
Mercedes-Benz,35000,crossover,154,3.2,Diesel,yes,2008,GL 320,full
Mitsubishi,20500,crossover,109,3.2,Diesel,yes,2009,Pajero Wagon,full
Chrysler,17000,other,100,3.5,Other,yes,2005,300 C,rear
ZAZ,0,hatch,130,7,Gas,yes,2005,1102 Òàâðèÿ,front
VAZ,4500,vagon,65,1.6,Petrol,yes,2010,2111,front
VAZ,3300,vagon,90,1.6,Petrol,yes,2007,2111,front
Mercedes-Benz,32500,crossover,168,3.2,Diesel,yes,2009,GL 320,full
Renault,8700,hatch,21,1.6,Petrol,yes,2011,Sandero,front
Peugeot,5500,other,197,1.8,Gas,yes,2005,407,front
Chrysler,13800,sedan,167,3.5,Petrol,yes,2005,300 C,
VAZ,3297.45,sedan,116,1.6,Petrol,yes,2008,21099,front
Renault,1999,vagon,260,1.9,Diesel,no,2001,Laguna,front
VAZ,2100,hatch,77,1.3,Petrol,yes,1992,2108,front
Fiat,7500,other,185,2.3,Diesel,yes,2007,Ducato ãðóç.,front
Volkswagen,9000,other,217,2.5,Diesel,yes,2005,T5 (Transporter) ïàññ.,front
MINI,11500,hatch,114,1.6,Petrol,yes,2007,Cooper,front
Peugeot,7700,van,170,2,Diesel,yes,2007,Expert ïàññ.,front
Volkswagen,8000,other,300,2.5,Diesel,yes,2007,T5 (Transporter) ïàññ.,front
Fiat,6599,van,198,1.4,Gas,yes,2006,Doblo ïàññ.,front
Daewoo,3750,sedan,83,1.5,Gas,yes,2007,Lanos,front
Ford,2000,van,300,1.8,Diesel,yes,1998,Escort,front
Toyota,8100,hatch,91,1.6,Petrol,yes,2007,Auris,front
Renault,7199,sedan,104,1.5,Diesel,yes,2010,Symbol,front
Volkswagen,38365,sedan,0,2,Diesel,yes,2016,Passat B8,front
Citroen,6300,van,179,1.4,Petrol,yes,2009,Berlingo ïàññ.,
Volkswagen,29040,sedan,0,1.4,Petrol,yes,2015,Jetta,front
Geely,8200,sedan,7,1.5,Petrol,yes,2014,Emgrand 7 (EC7),front
Peugeot,9600,vagon,98,1.6,Diesel,yes,2010,308,front
VAZ,3400,sedan,91,1.6,Petrol,yes,2009,2110,front
Geely,6500,sedan,115,1.8,Gas,yes,2012,Emgrand 7 (EC7),front
Audi,7000,vagon,320,1.9,Diesel,yes,1996,A4,front
Mazda,5450,hatch,162,2,Petrol,yes,2001,626,front
Geely,9000,hatch,52,1.8,Gas,yes,2014,Emgrand 7 (EC7),front
