Date,Article_ID,Country_Code,Sold_Units
20181128,2902,SE,1
20181129,2902,SE,1
20181201,2902,SE,1
20181203,2902,SE,1
20181206,2902,SE,1
20181207,2902,SE,1
20181208,2902,SE,2
20181209,2902,SE,5
20181211,2902,SE,1
20181212,2902,SE,2
20181216,2902,SE,2
20181217,2902,SE,2
20181219,2902,SE,1
20181221,2902,SE,1
20181225,2902,SE,1
20181226,2902,SE,1
20181227,2902,SE,2
20181228,2902,SE,1
20190102,2902,SE,1
20190104,2902,SE,1
20190106,2902,SE,8
20190107,2902,SE,2
20190108,2902,SE,2
20190109,2902,SE,5
20190115,2902,SE,1
20190117,2902,SE,1
20190120,2902,SE,1
20190121,2902,SE,2
20190126,2902,SE,1
20190127,2902,SE,1
20190128,2902,SE,1
20190129,2902,SE,1
20190130,2902,SE,1
20190201,2902,SE,1
20190202,2902,SE,1
20190204,2902,SE,1
20190207,2902,SE,2
20190209,2902,SE,1
20170207,3446,SE,1
20170208,3446,SE,2
20170211,3446,SE,1
20170214,3446,SE,1
20170215,3446,SE,2
20170216,3446,SE,1
20170217,3446,SE,1
20170219,3446,SE,4
20170220,3446,SE,4
20170221,3446,SE,2
20170223,3446,SE,3
20170224,3446,SE,1
20170225,3446,SE,1
20170226,3446,SE,5
20170227,3446,SE,1
20170228,3446,SE,2
20170302,3446,SE,2
20170304,3446,SE,1
20170305,3446,SE,1
20170306,3446,SE,1
20170307,3446,SE,1
20170308,3446,SE,3
20170310,3446,SE,1
20170311,3446,SE,1
20170312,3446,SE,3
20170313,3446,SE,4
20170314,3446,SE,1
20170318,3446,SE,4
20170319,3446,SE,2
20170320,3446,SE,1
20170321,3446,SE,4
20170322,3446,SE,1
20170323,3446,SE,3
20170325,3446,SE,5
20170327,3446,SE,3
20170328,3446,SE,5
20170329,3446,SE,3
20170330,3446,SE,4
20170331,3446,SE,3
20170401,3446,SE,2
20170402,3446,SE,2
20170405,3446,SE,2
20170408,3446,SE,3
20170409,3446,SE,2
20170411,3446,SE,1
20170412,3446,SE,1
20170415,3446,SE,1
20170416,3446,SE,1
20170417,3446,SE,1
20170419,3446,SE,1
20170420,3446,SE,5
20170421,3446,SE,4
20170422,3446,SE,1
20170423,3446,SE,4
20170426,3446,SE,2
20170427,3446,SE,2
20170428,3446,SE,1
20170429,3446,SE,1
20170501,3446,SE,1
20170502,3446,SE,1
20170504,3446,SE,1
20170505,3446,SE,1
20170507,3446,SE,1
20170508,3446,SE,1
20170509,3446,SE,8
20170510,3446,SE,1
20170515,3446,SE,1
20170518,3446,SE,1
20170519,3446,SE,1
20170520,3446,SE,1
20170522,3446,SE,1
20170524,3446,SE,3
20170527,3446,SE,1
20170530,3446,SE,2
20170531,3446,SE,1
20170602,3446,SE,1
20170606,3446,SE,1
20170608,3446,SE,3
20170609,3446,SE,2
20170611,3446,SE,2
20170612,3446,SE,1
20170613,3446,SE,2
20170614,3446,SE,2
20170615,3446,SE,1
20170619,3446,SE,2
20170620,3446,SE,1
20170623,3446,SE,4
20170624,3446,SE,2
20170627,3446,SE,2
20170628,3446,SE,2
20170701,3446,SE,1
20170703,3446,SE,2
20170706,3446,SE,1
20170707,3446,SE,1
20170708,3446,SE,2
20170709,3446,SE,1
20170711,3446,SE,1
20170715,3446,SE,2
20170716,3446,SE,1
20170718,3446,SE,1
20170719,3446,SE,1
20170720,3446,SE,2
20170723,3446,SE,1
20170725,3446,SE,1
20170728,3446,SE,1
20170801,3446,SE,1
20170802,3446,SE,2
20170811,3446,SE,1
20170813,3446,SE,1
20170817,3446,SE,1
20170819,3446,SE,2
20170821,3446,SE,1
20170825,3446,SE,1
20170827,3446,SE,1
20170830,3446,SE,1
20170904,3446,SE,1
20170905,3446,SE,1
20170907,3446,SE,1
20170920,3446,SE,1
20170922,3446,SE,1
20170924,3446,SE,1
20170930,3446,SE,1
20171001,3446,SE,1
20171002,3446,SE,1
20171015,3446,SE,1
20171016,3446,SE,7
20171017,3446,SE,4
20171019,3446,SE,6
20171020,3446,SE,1
20171021,3446,SE,5
20171022,3446,SE,13
20171023,3446,SE,4
20171024,3446,SE,4
20171025,3446,SE,5
20171026,3446,SE,2
20171028,3446,SE,1
20171029,3446,SE,2
20171030,3446,SE,8
20171031,3446,SE,4
20171101,3446,SE,2
20171102,3446,SE,1
20171103,3446,SE,2
20171104,3446,SE,4
