Date,Article_ID,Country_Code,Sold_Units
20170415,332,FI,1
20170417,332,FI,2
20170418,332,FI,3
20170419,332,FI,1
20170420,332,FI,1
20170421,332,FI,1
20170422,332,FI,1
20170424,332,FI,3
20170425,332,FI,1
20170426,332,FI,1
20170427,332,FI,1
20170428,332,FI,1
20170429,332,FI,2
20170430,332,FI,6
20170501,332,FI,7
20170502,332,FI,7
20170503,332,FI,6
20170504,332,FI,7
20170505,332,FI,3
20170506,332,FI,1
20170507,332,FI,2
20170509,332,FI,2
20170510,332,FI,1
20170511,332,FI,5
20170512,332,FI,4
20170513,332,FI,2
20170514,332,FI,2
20170515,332,FI,2
20170516,332,FI,3
20170518,332,FI,1
20170519,332,FI,4
20170520,332,FI,2
20170522,332,FI,5
20170523,332,FI,5
20170524,332,FI,1
20170525,332,FI,1
20170526,332,FI,2
20170527,332,FI,2
20170528,332,FI,1
20170529,332,FI,1
20170531,332,FI,2
20170601,332,FI,2
20170602,332,FI,1
20170603,332,FI,5
20170607,332,FI,2
20170609,332,FI,1
20170610,332,FI,3
20170611,332,FI,1
20170612,332,FI,4
20170613,332,FI,1
20170614,332,FI,1
20170615,332,FI,1
20170616,332,FI,1
20170620,332,FI,1
20170622,332,FI,1
20170624,332,FI,3
20170626,332,FI,1
20170630,332,FI,2
20170702,332,FI,1
20170705,332,FI,1
20170706,332,FI,1
20170708,332,FI,1
20170711,332,FI,1
20170712,332,FI,1
20170717,332,FI,1
20170718,332,FI,1
20170723,332,FI,1
20170727,332,FI,2
20170731,332,FI,1
20170801,332,FI,1
20170805,332,FI,1
20170809,332,FI,1
20170811,332,FI,1
20170812,332,FI,1
20170820,332,FI,1
20170823,332,FI,2
20170906,332,FI,1
20170923,332,FI,1
20171005,332,FI,1
20171007,332,FI,1
20171008,332,FI,1
20171009,332,FI,1
20171010,332,FI,1
20171016,332,FI,1
20171028,332,FI,2
20171102,332,FI,1
20171106,332,FI,3
20171107,332,FI,2
20171111,332,FI,1
20171112,332,FI,1
20171119,332,FI,1
20171120,332,FI,1
20171124,332,FI,1
20171126,332,FI,1
20171127,332,FI,2
20171128,332,FI,1
20171208,332,FI,1
20171211,332,FI,1
20171220,332,FI,2
20171229,332,FI,2
20180103,332,FI,4
20180104,332,FI,1
20180106,332,FI,2
20180107,332,FI,3
20180112,332,FI,2
20180119,332,FI,1
20180121,332,FI,1
20180123,332,FI,1
20180124,332,FI,2
20180127,332,FI,1
20180128,332,FI,4
20180129,332,FI,2
20180131,332,FI,1
20180204,332,FI,3
20180205,332,FI,3
20180206,332,FI,1
20180210,332,FI,1
20180211,332,FI,1
20180212,332,FI,1
20180214,332,FI,2
