Date,Article_ID,Country_Code,Sold_Units
20180713,1923,FR,5
20180714,1923,FR,4
20180715,1923,FR,2
20180716,1923,FR,2
20180717,1923,FR,4
20180718,1923,FR,5
20180719,1923,FR,2
20180720,1923,FR,2
20180721,1923,FR,2
20180722,1923,FR,1
20180723,1923,FR,5
20180725,1923,FR,2
20180726,1923,FR,2
20180727,1923,FR,1
20180728,1923,FR,3
20180729,1923,FR,3
20180730,1923,FR,3
20180731,1923,FR,1
20180802,1923,FR,2
20180803,1923,FR,1
20180805,1923,FR,2
20180806,1923,FR,1
20180807,1923,FR,3
20180808,1923,FR,1
20180809,1923,FR,1
20180810,1923,FR,1
20180812,1923,FR,1
20180814,1923,FR,2
20180817,1923,FR,1
20180819,1923,FR,1
20180820,1923,FR,2
20180821,1923,FR,1
20180822,1923,FR,2
20180826,1923,FR,2
20180827,1923,FR,7
20180828,1923,FR,3
20180829,1923,FR,3
20180830,1923,FR,3
20180831,1923,FR,2
20180901,1923,FR,2
20180902,1923,FR,3
20180903,1923,FR,3
20180904,1923,FR,2
20180907,1923,FR,1
20180908,1923,FR,1
20180912,1923,FR,2
20180915,1923,FR,1
20180917,1923,FR,1
20180918,1923,FR,4
20180920,1923,FR,2
20180922,1923,FR,3
20180923,1923,FR,2
20180924,1923,FR,1
20180929,1923,FR,1
20180930,1923,FR,1
20181003,1923,FR,1
20181005,1923,FR,2
20181006,1923,FR,1
20181007,1923,FR,2
20181009,1923,FR,1
20181010,1923,FR,1
20181014,1923,FR,3
20181016,1923,FR,1
20181017,1923,FR,5
20181018,1923,FR,1
20181019,1923,FR,4
20181020,1923,FR,6
20181021,1923,FR,9
20181022,1923,FR,8
20181023,1923,FR,3
20181024,1923,FR,8
20181025,1923,FR,1
20181026,1923,FR,2
20181027,1923,FR,7
20181028,1923,FR,3
20181029,1923,FR,2
20181030,1923,FR,3
20181031,1923,FR,1
20181101,1923,FR,1
20181102,1923,FR,2
20181105,1923,FR,1
20181106,1923,FR,1
20181107,1923,FR,1
20181113,1923,FR,2
20181118,1923,FR,1
20181119,1923,FR,4
20181121,1923,FR,1
20181122,1923,FR,4
20181123,1923,FR,13
20181124,1923,FR,1
20181126,1923,FR,2
20181127,1923,FR,3
20181128,1923,FR,1
20181129,1923,FR,1
20181130,1923,FR,2
20181202,1923,FR,2
20181204,1923,FR,1
20181207,1923,FR,3
20181208,1923,FR,3
20181210,1923,FR,2
20181212,1923,FR,6
20181213,1923,FR,5
20181214,1923,FR,8
20181215,1923,FR,7
20181216,1923,FR,21
20181217,1923,FR,10
20181218,1923,FR,8
20181219,1923,FR,1
20181221,1923,FR,1
20181223,1923,FR,2
20181226,1923,FR,1
20181227,1923,FR,2
20181228,1923,FR,1
20190104,1923,FR,1
20190109,1923,FR,6
20190110,1923,FR,3
20190112,1923,FR,4
20190115,1923,FR,1
20190116,1923,FR,2
20190117,1923,FR,16
20190118,1923,FR,4
20190119,1923,FR,4
20190120,1923,FR,3
20190121,1923,FR,1
20190122,1923,FR,1
20190124,1923,FR,2
20190125,1923,FR,2
20190126,1923,FR,2
20190201,1923,FR,1
20190202,1923,FR,2
20190204,1923,FR,1
20190208,1923,FR,2
20190209,1923,FR,2
20190210,1923,FR,2
20190213,1923,FR,1
20170103,332,SE,1
20170104,332,SE,3
20170106,332,SE,2
20170111,332,SE,4
20170112,332,SE,1
20170116,332,SE,1
20170117,332,SE,2
20170118,332,SE,1
20170120,332,SE,2
20170122,332,SE,1
20170129,332,SE,2
20170130,332,SE,1
20170202,332,SE,1
20170203,332,SE,1
20170206,332,SE,1
20170213,332,SE,2
20170214,332,SE,2
20170219,332,SE,1
20170224,332,SE,1
20170226,332,SE,1
20170227,332,SE,1
20170228,332,SE,1
20170301,332,SE,1
20170303,332,SE,1
20170304,332,SE,3
20170306,332,SE,3
20170309,332,SE,1
20170311,332,SE,1
