Date,Article_ID,Country_Code,Sold_Units
20181215,1516,FR,6
20181216,1516,FR,6
20181217,1516,FR,3
20181218,1516,FR,3
20181219,1516,FR,3
20181220,1516,FR,1
20181221,1516,FR,4
20181222,1516,FR,1
20181223,1516,FR,4
20181224,1516,FR,2
20181225,1516,FR,2
20181226,1516,FR,2
20181227,1516,FR,6
20181228,1516,FR,2
20181229,1516,FR,1
20181230,1516,FR,2
20190101,1516,FR,3
20190102,1516,FR,6
20190103,1516,FR,5
20190104,1516,FR,2
20190105,1516,FR,1
20190106,1516,FR,3
20190109,1516,FR,29
20190110,1516,FR,6
20190111,1516,FR,5
20190112,1516,FR,4
20190113,1516,FR,8
20190114,1516,FR,8
20190115,1516,FR,2
20190116,1516,FR,1
20190117,1516,FR,5
20190118,1516,FR,20
20190119,1516,FR,2
20190120,1516,FR,1
20190122,1516,FR,6
20190123,1516,FR,7
20190124,1516,FR,4
20190125,1516,FR,8
20190126,1516,FR,5
20190127,1516,FR,5
20190128,1516,FR,2
20190129,1516,FR,7
20190130,1516,FR,8
20190131,1516,FR,2
20190201,1516,FR,6
20190202,1516,FR,11
20190203,1516,FR,12
20190204,1516,FR,10
20190205,1516,FR,4
20190206,1516,FR,3
20190207,1516,FR,5
20190208,1516,FR,3
20190209,1516,FR,2
20190210,1516,FR,4
20190211,1516,FR,3
20190212,1516,FR,4
20190213,1516,FR,6
20170102,1579,FR,1
20170111,1579,FR,1
20170113,1579,FR,2
20170114,1579,FR,2
20170115,1579,FR,1
20170119,1579,FR,1
20170121,1579,FR,1
20170123,1579,FR,1
20170128,1579,FR,1
20170131,1579,FR,1
20170217,1579,FR,1
20170220,1579,FR,1
20170221,1579,FR,1
20170224,1579,FR,1
20170225,1579,FR,1
20170227,1579,FR,1
20170228,1579,FR,1
20170301,1579,FR,1
20170314,1579,FR,1
20170321,1579,FR,1
20170327,1579,FR,1
20170329,1579,FR,1
20170330,1579,FR,1
20170401,1579,FR,1
20170410,1579,FR,1
20170411,1579,FR,1
20170417,1579,FR,1
20170506,1579,FR,1
20170515,1579,FR,2
20170518,1579,FR,3
20170519,1579,FR,1
20170522,1579,FR,1
20170529,1579,FR,1
20170530,1579,FR,2
20170603,1579,FR,1
20170606,1579,FR,1
20170614,1579,FR,1
20170615,1579,FR,1
20170620,1579,FR,1
20170623,1579,FR,1
20170625,1579,FR,1
20170628,1579,FR,3
20170629,1579,FR,1
20170704,1579,FR,1
20170706,1579,FR,1
20170708,1579,FR,1
20170716,1579,FR,1
20170717,1579,FR,1
20170719,1579,FR,2
20170720,1579,FR,1
20170727,1579,FR,1
20170729,1579,FR,1
20170817,1579,FR,1
20170819,1579,FR,1
20170826,1579,FR,1
20170830,1579,FR,1
20170910,1579,FR,1
20170913,1579,FR,1
20170914,1579,FR,1
20170917,1579,FR,3
20170918,1579,FR,1
20170924,1579,FR,1
20170926,1579,FR,1
20170929,1579,FR,1
20171002,1579,FR,1
20171004,1579,FR,1
20171009,1579,FR,1
20171011,1579,FR,1
20171012,1579,FR,1
20171013,1579,FR,1
20171015,1579,FR,2
20171017,1579,FR,1
20171021,1579,FR,1
20171025,1579,FR,2
20171027,1579,FR,1
20171029,1579,FR,2
20171030,1579,FR,1
20171103,1579,FR,1
20171105,1579,FR,1
20171116,1579,FR,1
20171117,1579,FR,2
20171118,1579,FR,1
20171124,1579,FR,2
20171202,1579,FR,1
20171204,1579,FR,1
20171206,1579,FR,1
20171211,1579,FR,2
20171213,1579,FR,1
20171215,1579,FR,1
20171216,1579,FR,1
20171217,1579,FR,2
20171218,1579,FR,2
20171219,1579,FR,1
20171224,1579,FR,1
20171226,1579,FR,1
20180101,1579,FR,1
20180107,1579,FR,1
20180109,1579,FR,1
20180110,1579,FR,2
20180111,1579,FR,2
20180112,1579,FR,1
20180114,1579,FR,1
20180116,1579,FR,1
20180117,1579,FR,1
20180121,1579,FR,1
20180203,1579,FR,2
20180205,1579,FR,1
20180207,1579,FR,2
20180217,1579,FR,2
20180218,1579,FR,1
20180220,1579,FR,1
20180225,1579,FR,1
20180303,1579,FR,2
20180306,1579,FR,1
20180307,1579,FR,1
20180308,1579,FR,1
20180309,1579,FR,1
20180313,1579,FR,1
20180318,1579,FR,2
20180319,1579,FR,1
20180321,1579,FR,1
20180325,1579,FR,1
20180326,1579,FR,1
20180327,1579,FR,1
20180328,1579,FR,1
20180330,1579,FR,1
20180403,1579,FR,1
20180404,1579,FR,1
20180406,1579,FR,1
20180411,1579,FR,2
20180412,1579,FR,1
20180414,1579,FR,1
20180417,1579,FR,1
20180421,1579,FR,2
20180423,1579,FR,1
20180426,1579,FR,1
20180427,1579,FR,1
20180501,1579,FR,1
20180504,1579,FR,1
20180505,1579,FR,1
20180507,1579,FR,1
20180509,1579,FR,1
20180514,1579,FR,1
20180521,1579,FR,1
20180523,1579,FR,1
20180524,1579,FR,1
20180525,1579,FR,1
20180527,1579,FR,1
20180528,1579,FR,3
20180529,1579,FR,2
20180601,1579,FR,3
20180602,1579,FR,1
20180603,1579,FR,1
20180605,1579,FR,3
20180607,1579,FR,2
20180608,1579,FR,3
20180609,1579,FR,1
20180610,1579,FR,2
20180621,1579,FR,1
20180622,1579,FR,1
20180624,1579,FR,1
20180627,1579,FR,1
20180629,1579,FR,1
20180630,1579,FR,1
20180728,1579,FR,2
20180730,1579,FR,1
20180803,1579,FR,1
20180811,1579,FR,1
20180812,1579,FR,1
20180815,1579,FR,1
20180816,1579,FR,2
20180821,1579,FR,3
20180824,1579,FR,1
20180827,1579,FR,3
20180828,1579,FR,1
20180829,1579,FR,1
