Date,Article_ID,Country_Code,Sold_Units
20180607,332,SE,2
20180609,332,SE,1
20180610,332,SE,1
20180612,332,SE,1
20180613,332,SE,2
20180615,332,SE,1
20180616,332,SE,1
20180617,332,SE,2
20180620,332,SE,1
20180624,332,SE,1
20180625,332,SE,1
20180626,332,SE,1
20180705,332,SE,1
20180714,332,SE,1
20180718,332,SE,3
20180720,332,SE,1
20180726,332,SE,3
20180728,332,SE,1
20180802,332,SE,1
20180803,332,SE,2
20180806,332,SE,3
20180809,332,SE,1
20180812,332,SE,1
20180815,332,SE,1
20180819,332,SE,2
20180821,332,SE,1
20180828,332,SE,1
20180829,332,SE,1
20180906,332,SE,2
20180911,332,SE,1
20180913,332,SE,2
20180914,332,SE,1
20180922,332,SE,1
20180923,332,SE,1
20180930,332,SE,1
20181007,332,SE,2
20181012,332,SE,3
20181013,332,SE,1
20181014,332,SE,2
20181015,332,SE,1
20181016,332,SE,1
20181017,332,SE,1
20181018,332,SE,1
20181019,332,SE,3
20181020,332,SE,1
20181021,332,SE,1
20181022,332,SE,1
20181024,332,SE,2
20181025,332,SE,3
20181026,332,SE,1
20181027,332,SE,1
20181028,332,SE,3
20181029,332,SE,2
20181031,332,SE,1
20181102,332,SE,1
20181105,332,SE,1
20181108,332,SE,1
20181111,332,SE,1
20181119,332,SE,1
20181124,332,SE,1
20181126,332,SE,1
20181202,332,SE,2
20181203,332,SE,1
20181204,332,SE,1
20181205,332,SE,1
20181208,332,SE,1
20181209,332,SE,1
20181210,332,SE,2
20181212,332,SE,1
20181214,332,SE,2
20181217,332,SE,1
20181218,332,SE,1
20181220,332,SE,1
20181223,332,SE,1
20181225,332,SE,1
20181226,332,SE,1
20181227,332,SE,1
20190101,332,SE,3
20190105,332,SE,2
20190106,332,SE,1
20190113,332,SE,1
20190114,332,SE,2
20190115,332,SE,1
20190117,332,SE,1
20190118,332,SE,2
20190119,332,SE,2
20190120,332,SE,2
20190121,332,SE,1
20190122,332,SE,1
20190123,332,SE,1
20190124,332,SE,1
20190125,332,SE,1
20190127,332,SE,2
20190131,332,SE,1
20190202,332,SE,2
20190203,332,SE,1
20190204,332,SE,1
20190208,332,SE,2
20190209,332,SE,2
20190211,332,SE,1
20170524,2902,SE,1
20170526,2902,SE,1
20170527,2902,SE,2
20170528,2902,SE,4
20170529,2902,SE,1
20170530,2902,SE,5
20170531,2902,SE,5
20170601,2902,SE,5
20170602,2902,SE,4
20170603,2902,SE,2
20170604,2902,SE,8
20170605,2902,SE,2
20170606,2902,SE,2
20170607,2902,SE,1
20170608,2902,SE,2
20170609,2902,SE,2
20170610,2902,SE,2
20170614,2902,SE,1
20170619,2902,SE,2
20170621,2902,SE,1
20170624,2902,SE,2
20170625,2902,SE,1
20170626,2902,SE,2
20170627,2902,SE,2
20170628,2902,SE,1
20170629,2902,SE,1
20170705,2902,SE,1
20170706,2902,SE,1
20170711,2902,SE,1
20170713,2902,SE,1
20170716,2902,SE,1
20170719,2902,SE,1
20170721,2902,SE,3
20170722,2902,SE,1
20170724,2902,SE,1
20170725,2902,SE,2
20170728,2902,SE,1
20170729,2902,SE,1
20170730,2902,SE,1
20170803,2902,SE,2
20170804,2902,SE,5
20170805,2902,SE,1
20170807,2902,SE,3
20170808,2902,SE,1
20170809,2902,SE,2
20170810,2902,SE,2
20170811,2902,SE,1
20170812,2902,SE,1
20170813,2902,SE,2
20170815,2902,SE,1
20170816,2902,SE,2
20170818,2902,SE,2
20170819,2902,SE,2
20170820,2902,SE,1
20170822,2902,SE,2
20170823,2902,SE,1
20170825,2902,SE,1
20170826,2902,SE,2
20170827,2902,SE,2
20170828,2902,SE,2
20170829,2902,SE,2
20170830,2902,SE,1
20170831,2902,SE,1
20170902,2902,SE,1
20170903,2902,SE,2
20170904,2902,SE,1
20170907,2902,SE,1
20170908,2902,SE,1
20170910,2902,SE,1
20170911,2902,SE,1
20170913,2902,SE,2
20170914,2902,SE,1
20170916,2902,SE,1
20170917,2902,SE,2
20170918,2902,SE,3
20170920,2902,SE,3
20170922,2902,SE,1
20170923,2902,SE,1
20170924,2902,SE,1
20170927,2902,SE,1
20170928,2902,SE,1
20171006,2902,SE,1
20171008,2902,SE,2
20171014,2902,SE,1
20171015,2902,SE,2
20171020,2902,SE,1
20171021,2902,SE,1
